,Team1,Team2,Rounds,Year_com,Day,Month,Year,Score1,Score2,Ranking T1,Score T1,Ranking T2,Score T2,goals_z_x,team_x,xg_z_x,crosses_z_x,boxtouches_z_x,passes_z_x,progpasses_z_x,takeons_z_x,progruns_z_x,tackles_z_x,interceptions_z_x,clearances_z_x,blocks_z_x,aerials_z_x,fouls_z_x,fouled_z_x,nsxg_z_x,goals_z_y,team_y,xg_z_y,crosses_z_y,boxtouches_z_y,passes_z_y,progpasses_z_y,takeons_z_y,progruns_z_y,tackles_z_y,interceptions_z_y,clearances_z_y,blocks_z_y,aerials_z_y,fouls_z_y,fouled_z_y,nsxg_z_y,winner,Winner,team1_winning,team2_winning
533,Ghana,Germany,Group Phase,2014-6-21,21.0,6.0,2014.0,2.0,2.0,37.0,704.0,2.0,1300.0,0.08529411764705896,Ghana,0.10647058823529404,0.6147058823529411,0.2382352941176472,-0.030000000000000006,0.11235294117647056,0.031176470588235257,0.2341176470588235,-0.021764705882352943,0.201764705882353,-0.05529411764705882,-0.2305882352941177,0.3394117647058824,0.010000000000000023,0.09764705882352942,0.2111764705882353,0.4764705882352941,Germany,0.4235294117647058,-0.0035294117647059115,0.3029411764705882,0.7052941176470587,0.5217647058823529,-0.20117647058823526,0.055882352941176466,0.6570588235294117,0.05176470588235296,-0.012941176470588234,0.24058823529411766,0.05235294117647059,-0.1776470588235294,-0.0123529411764706,0.2611764705882353,-1,0,0,1
534,Bosnia and Herzegovina,Nigeria,Group Phase,2014-6-21,21.0,6.0,2014.0,0.0,1.0,21.0,873.0,44.0,640.0,0.008000000000000026,Bosnia and Herzegovina,-0.14299999999999996,0.2519999999999999,0.054999999999999986,0.12300000000000005,-0.02800000000000001,0.3125000000000001,0.011500000000000002,0.2735,0.194,-0.13199999999999998,0.2995,-0.3510000000000001,-0.18800000000000006,-0.259,0.2645,-0.102,Nigeria,-0.19066666666666665,-0.05000000000000003,-0.1566666666666667,0.04533333333333333,-0.07800000000000004,0.33466666666666683,0.4766666666666669,0.05200000000000004,-0.0873333333333333,0.15333333333333332,0.003333333333333321,-0.011999999999999995,0.13933333333333334,-0.08800000000000001,-0.08933333333333339,Nigeria,2,0,0
535,Russia,Belgium,Group Phase,2014-6-22,22.0,6.0,2014.0,0.0,1.0,19.0,893.0,11.0,1074.0,-0.15625,Russia,-0.12687500000000002,0.166875,0.026250000000000082,0.191875,0.2175,-0.11312500000000004,0.6624999999999999,0.378125,0.19,0.29875,-0.08062499999999999,0.16187500000000002,-0.03500000000000005,-0.103125,-0.02937499999999998,-0.060999999999999964,Belgium,-0.06150000000000001,0.011499999999999956,0.08800000000000008,-0.16549999999999998,-0.262,0.2440000000000001,0.36,-0.04549999999999999,-0.01850000000000001,-0.15699999999999995,0.009499999999999998,0.1750000000000001,-0.0005000000000000351,-0.266,0.061999999999999986,Belgium,2,0,1
536,Algeria,Korea Republic,Group Phase,2014-6-22,22.0,6.0,2014.0,4.0,2.0,22.0,858.0,57.0,547.0,0.12894736842105267,Algeria,-0.01736842105263156,-0.15578947368421048,-0.23684210526315794,-0.4557894736842106,-0.3131578947368421,-0.2073684210526316,-0.4357894736842104,-0.4026315789473684,-0.3494736842105263,0.015263157894736843,-0.3484210526315789,0.01789473684210523,0.011578947368421074,-0.13105263157894742,-0.3257894736842106,-0.019374999999999983,Korea Republic,-0.15499999999999994,0.12062499999999997,0.280625,0.16999999999999996,0.079375,0.1825,0.079375,0.223125,-0.10624999999999996,0.384375,0.254375,0.6356249999999999,-0.09375,0.13874999999999998,0.3406249999999999,Algeria,1,0,0
537,Portugal,USA,Group Phase,2014-6-22,22.0,6.0,2014.0,2.0,2.0,4.0,1189.0,13.0,1035.0,-0.04352941176470587,Portugal,0.27058823529411763,0.08176470588235286,0.01999999999999999,0.2423529411764705,0.31882352941176473,-0.0458823529411765,0.060588235294117686,0.19411764705882348,-0.0494117647058823,-0.11823529411764705,0.27470588235294136,-0.2464705882352941,0.11941176470588236,-0.10411764705882352,0.07058823529411766,-0.0729411764705882,USA,-0.06352941176470586,-0.20294117647058826,-0.19764705882352945,0.009999999999999985,0.1494117647058823,0.041176470588235314,0.0464705882352941,-0.18117647058823527,-0.07882352941176463,0.3170588235294117,0.3047058823529412,0.16529411764705873,-0.21294117647058824,-0.02882352941176472,-0.1264705882352941,-1,0,0,1
538,Spain,Australia,Group Phase,2014-6-23,23.0,6.0,2014.0,3.0,0.0,1.0,1485.0,62.0,526.0,-0.031818181818181815,Spain,0.08363636363636369,-0.16363636363636366,0.12090909090909092,0.3568181818181818,-0.15636363636363634,-0.2681818181818182,0.1827272727272728,0.6759090909090909,0.6486363636363636,-0.3845454545454546,-0.4368181818181816,-0.2118181818181819,-0.5522727272727272,-0.12999999999999998,0.15136363636363634,-0.043529411764705914,Australia,-0.061764705882352874,-0.008235294117647092,-0.2,0.027647058823529403,-0.034705882352941225,0.08117647058823528,0.07411764705882352,-0.5447058823529413,-0.08529411764705884,-0.11647058823529408,-0.0811764705882353,-0.13,0.23,-0.0035294117647059115,-0.20764705882352952,Spain,1,0,0
539,Chile,Netherlands,Group Phase,2014-6-23,23.0,6.0,2014.0,0.0,2.0,14.0,1026.0,15.0,981.0,0.17733333333333326,Chile,-0.029333333333333312,-0.19200000000000006,0.0953333333333333,0.4093333333333334,0.4359999999999999,0.11733333333333335,-0.374,0.20466666666666666,0.2300000000000001,0.10066666666666667,0.272,-0.01800000000000003,0.16933333333333336,0.6359999999999999,0.11066666666666668,0.23722222222222225,Netherlands,0.1366666666666667,-0.1305555555555556,-0.11833333333333335,0.0022222222222222613,-0.07555555555555553,0.08888888888888892,-0.04222222222222221,-0.08166666666666661,-0.006666666666666623,-0.019999999999999987,-0.21666666666666656,0.03055555555555552,0.11444444444444445,-0.2261111111111111,-0.0733333333333333,Netherlands,2,2,2
540,Brazil,Cameroon,Group Phase,2014-6-23,23.0,6.0,2014.0,4.0,1.0,3.0,1242.0,56.0,558.0,0.06300000000000001,Brazil,0.05800000000000001,-0.09350000000000004,0.136,-0.1965,-0.16200000000000006,0.18599999999999994,0.2005,0.17050000000000004,0.1505,-0.114,-0.10599999999999997,-0.01900000000000001,0.03049999999999999,0.1345,0.035000000000000024,-0.31473684210526315,Cameroon,-0.21473684210526311,0.015263157894736796,-0.040000000000000015,-0.4605263157894737,-0.31421052631578944,0.06999999999999995,-0.05842105263157892,-0.4731578947368422,-0.20894736842105266,-0.2126315789473684,-0.06842105263157894,-0.4110526315789475,-0.2357894736842105,-0.1978947368421053,-0.1763157894736842,Brazil,1,1,0
541,Mexico,Croatia,Group Phase,2014-6-23,23.0,6.0,2014.0,3.0,1.0,20.0,882.0,18.0,903.0,0.08250000000000003,Mexico,-0.14249999999999996,0.06187499999999997,-0.07312500000000001,0.03937499999999999,0.22,-0.131875,-0.02625000000000005,-0.05249999999999996,-0.09750000000000003,0.099375,0.075625,0.013125000000000012,0.01562500000000001,-0.021875000000000026,-0.05312500000000002,0.2543750000000001,Croatia,0.19437500000000005,0.31062500000000004,0.28,-0.010624999999999987,0.251875,-0.14125000000000004,-0.105,-0.10749999999999997,0.09125000000000004,0.241875,0.3537500000000001,0.31124999999999986,0.199375,-0.264375,0.11562500000000005,Mexico,1,1,1
542,Uruguay,Italy,Group Phase,2014-6-24,24.0,6.0,2014.0,1.0,0.0,7.0,1147.0,9.0,1104.0,-0.06555555555555552,Uruguay,-0.06499999999999999,-0.03833333333333337,-0.05111111111111113,-0.32555555555555565,-0.18111111111111114,-0.2822222222222222,-0.41111111111111104,-0.3066666666666667,-0.035555555555555535,-0.10500000000000004,-0.25277777777777777,0.2538888888888889,0.25722222222222224,0.1394444444444444,-0.14277777777777778,-0.21100000000000008,Italy,-0.2595000000000001,-0.39,-0.413,0.3625,0.08899999999999998,-0.2915,-0.15799999999999995,-0.06999999999999999,0.6060000000000001,-0.23,0.11899999999999995,-0.4315000000000001,-0.21099999999999994,0.021000000000000026,-0.445,Uruguay,1,1,1
543,England,Costa Rica,Group Phase,2014-6-24,24.0,6.0,2014.0,0.0,0.0,10.0,1090.0,28.0,762.0,-0.21100000000000002,England,-0.0035000000000000144,-0.12500000000000006,-0.14850000000000002,0.0555,-0.1375,0.16049999999999998,-0.07849999999999997,-0.075,-0.1115,-0.185,-0.27399999999999985,-0.09049999999999994,-0.32799999999999996,-0.044,-0.05999999999999998,-0.08882352941176469,Costa Rica,-0.27,-0.25764705882352945,-0.3017647058823529,-0.36647058823529416,-0.2464705882352941,-0.3964705882352941,-0.4952941176470588,-0.4129411764705882,-0.3764705882352941,0.22117647058823525,-0.30411764705882355,-0.16529411764705884,0.19294117647058825,-0.015882352941176497,-0.3776470588235294,-1,0,0,2
544,Colombia,Japan,Group Phase,2014-6-24,24.0,6.0,2014.0,4.0,1.0,8.0,1137.0,46.0,626.0,0.35750000000000004,Colombia,0.02600000000000004,-0.17800000000000005,-0.04399999999999996,-0.452,-0.313,-0.13550000000000004,-0.2210000000000001,-0.1795,-0.3025,-0.09699999999999996,0.03349999999999999,-0.2105,0.08850000000000002,0.05300000000000003,-0.047000000000000014,-0.15625,Japan,0.10249999999999998,-0.020000000000000014,0.38,0.31562500000000004,0.33937500000000004,-0.032500000000000036,0.19312500000000007,0.12625000000000006,0.4081249999999999,-0.1175,0.2912500000000001,0.062499999999999986,0.19875,0.2199999999999999,0.388125,Colombia,1,1,0
545,Argentina,Nigeria,Group Phase,2014-6-25,25.0,6.0,2014.0,3.0,2.0,5.0,1175.0,44.0,640.0,-0.14300000000000002,Argentina,-0.099,-0.016500000000000025,-0.06300000000000001,-0.019000000000000024,-0.19699999999999998,0.12049999999999995,0.02350000000000005,0.188,0.05750000000000004,-0.077,0.04249999999999996,-0.2260000000000001,-0.4725,-0.05550000000000002,-0.11899999999999995,-0.102,Nigeria,-0.19066666666666665,-0.05000000000000003,-0.1566666666666667,0.04533333333333333,-0.07800000000000004,0.33466666666666683,0.4766666666666669,0.05200000000000004,-0.0873333333333333,0.15333333333333332,0.003333333333333321,-0.011999999999999995,0.13933333333333334,-0.08800000000000001,-0.08933333333333339,Argentina,1,2,1
546,IR Iran,Bosnia and Herzegovina,Group Phase,2014-6-25,25.0,6.0,2014.0,1.0,3.0,43.0,641.0,21.0,873.0,-0.2615384615384616,IR Iran,-0.19769230769230767,0.4469230769230768,-0.10846153846153846,-0.5123076923076924,-0.08230769230769233,-0.14923076923076925,-0.2769230769230769,-0.6630769230769231,-0.6007692307692308,0.7546153846153847,-0.3976923076923077,0.08,0.5807692307692307,0.3007692307692308,-0.02230769230769232,0.008000000000000026,Bosnia and Herzegovina,-0.14299999999999996,0.2519999999999999,0.054999999999999986,0.12300000000000005,-0.02800000000000001,0.3125000000000001,0.011500000000000002,0.2735,0.194,-0.13199999999999998,0.2995,-0.3510000000000001,-0.18800000000000006,-0.259,0.2645,Bosnia and Herzegovina,2,0,0
547,Switzerland,Honduras,Group Phase,2014-6-25,25.0,6.0,2014.0,3.0,0.0,6.0,1149.0,33.0,731.0,0.19529411764705887,Switzerland,0.28705882352941176,-0.11000000000000004,-0.07529411764705886,-0.04941176470588235,0.1176470588235294,-0.09941176470588237,-0.09941176470588237,0.1141176470588235,-0.2194117647058824,-0.0005882352941176344,0.05647058823529414,-0.14411764705882354,0.11,0.12882352941176473,-0.004117647058823494,-0.3011764705882353,Honduras,-0.19352941176470584,-0.2294117647058824,-0.4276470588235293,-0.1335294117647059,-0.14000000000000004,-0.2488235294117647,-0.3005882352941176,0.0029411764705882513,-0.017058823529411744,-0.09117647058823523,-0.0335294117647059,-0.01176470588235297,0.11941176470588236,0.09823529411764706,-0.2505882352941176,Switzerland,1,1,0
548,France,Ecuador,Group Phase,2014-6-25,25.0,6.0,2014.0,0.0,0.0,17.0,913.0,26.0,791.0,0.15277777777777773,France,0.3872222222222223,0.3900000000000001,0.5716666666666667,0.205,0.18500000000000005,0.09722222222222222,-0.08722222222222224,0.07777777777777778,-0.0661111111111111,-0.1722222222222222,0.32833333333333337,0.15999999999999998,-0.21166666666666664,-0.03333333333333331,0.4738888888888889,0.039285714285714236,Ecuador,0.08000000000000003,-0.055000000000000035,-0.11928571428571427,-0.19785714285714293,-0.0664285714285714,0.05928571428571425,0.11214285714285713,-0.22714285714285715,-0.4964285714285714,0.38,0.11142857142857143,0.5285714285714286,0.4257142857142857,-0.13000000000000006,-0.18428571428571425,-1,0,2,1
549,Germany,USA,Group Phase,2014-6-26,26.0,6.0,2014.0,1.0,0.0,2.0,1300.0,13.0,1035.0,0.4764705882352941,Germany,0.4235294117647058,-0.0035294117647059115,0.3029411764705882,0.7052941176470587,0.5217647058823529,-0.20117647058823526,0.055882352941176466,0.6570588235294117,0.05176470588235296,-0.012941176470588234,0.24058823529411766,0.05235294117647059,-0.1776470588235294,-0.0123529411764706,0.2611764705882353,-0.0729411764705882,USA,-0.06352941176470586,-0.20294117647058826,-0.19764705882352945,0.009999999999999985,0.1494117647058823,0.041176470588235314,0.0464705882352941,-0.18117647058823527,-0.07882352941176463,0.3170588235294117,0.3047058823529412,0.16529411764705873,-0.21294117647058824,-0.02882352941176472,-0.1264705882352941,Germany,1,1,1
550,Ghana,Portugal,Group Phase,2014-6-26,26.0,6.0,2014.0,1.0,2.0,37.0,704.0,4.0,1189.0,0.08529411764705896,Ghana,0.10647058823529404,0.6147058823529411,0.2382352941176472,-0.030000000000000006,0.11235294117647056,0.031176470588235257,0.2341176470588235,-0.021764705882352943,0.201764705882353,-0.05529411764705882,-0.2305882352941177,0.3394117647058824,0.010000000000000023,0.09764705882352942,0.2111764705882353,-0.04352941176470587,Portugal,0.27058823529411763,0.08176470588235286,0.01999999999999999,0.2423529411764705,0.31882352941176473,-0.0458823529411765,0.060588235294117686,0.19411764705882348,-0.0494117647058823,-0.11823529411764705,0.27470588235294136,-0.2464705882352941,0.11941176470588236,-0.10411764705882352,0.07058823529411766,Portugal,2,0,0
551,Belgium,Korea Republic,Group Phase,2014-6-26,26.0,6.0,2014.0,1.0,0.0,11.0,1074.0,57.0,547.0,-0.060999999999999964,Belgium,-0.06150000000000001,0.011499999999999956,0.08800000000000008,-0.16549999999999998,-0.262,0.2440000000000001,0.36,-0.04549999999999999,-0.01850000000000001,-0.15699999999999995,0.009499999999999998,0.1750000000000001,-0.0005000000000000351,-0.266,0.061999999999999986,-0.019374999999999983,Korea Republic,-0.15499999999999994,0.12062499999999997,0.280625,0.16999999999999996,0.079375,0.1825,0.079375,0.223125,-0.10624999999999996,0.384375,0.254375,0.6356249999999999,-0.09375,0.13874999999999998,0.3406249999999999,Belgium,1,2,0
552,Russia,Algeria,Group Phase,2014-6-26,26.0,6.0,2014.0,1.0,1.0,19.0,893.0,22.0,858.0,-0.15625,Russia,-0.12687500000000002,0.166875,0.026250000000000082,0.191875,0.2175,-0.11312500000000004,0.6624999999999999,0.378125,0.19,0.29875,-0.08062499999999999,0.16187500000000002,-0.03500000000000005,-0.103125,-0.02937499999999998,0.12894736842105267,Algeria,-0.01736842105263156,-0.15578947368421048,-0.23684210526315794,-0.4557894736842106,-0.3131578947368421,-0.2073684210526316,-0.4357894736842104,-0.4026315789473684,-0.3494736842105263,0.015263157894736843,-0.3484210526315789,0.01789473684210523,0.011578947368421074,-0.13105263157894742,-0.3257894736842106,-1,0,0,1
553,Chile,Brazil,Round of 16,2014-6-28,28.0,6.0,2014.0,1.0,1.0,14.0,1026.0,3.0,1242.0,0.17733333333333326,Chile,-0.029333333333333312,-0.19200000000000006,0.0953333333333333,0.4093333333333334,0.4359999999999999,0.11733333333333335,-0.374,0.20466666666666666,0.2300000000000001,0.10066666666666667,0.272,-0.01800000000000003,0.16933333333333336,0.6359999999999999,0.11066666666666668,0.06300000000000001,Brazil,0.05800000000000001,-0.09350000000000004,0.136,-0.1965,-0.16200000000000006,0.18599999999999994,0.2005,0.17050000000000004,0.1505,-0.114,-0.10599999999999997,-0.01900000000000001,0.03049999999999999,0.1345,0.035000000000000024,-1,0,2,2
554,Uruguay,Colombia,Round of 16,2014-6-28,28.0,6.0,2014.0,0.0,2.0,7.0,1147.0,8.0,1137.0,-0.06555555555555552,Uruguay,-0.06499999999999999,-0.03833333333333337,-0.05111111111111113,-0.32555555555555565,-0.18111111111111114,-0.2822222222222222,-0.41111111111111104,-0.3066666666666667,-0.035555555555555535,-0.10500000000000004,-0.25277777777777777,0.2538888888888889,0.25722222222222224,0.1394444444444444,-0.14277777777777778,0.35750000000000004,Colombia,0.02600000000000004,-0.17800000000000005,-0.04399999999999996,-0.452,-0.313,-0.13550000000000004,-0.2210000000000001,-0.1795,-0.3025,-0.09699999999999996,0.03349999999999999,-0.2105,0.08850000000000002,0.05300000000000003,-0.047000000000000014,Colombia,2,2,2
555,Nigeria,France,Round of 16,2014-6-30,30.0,6.0,2014.0,0.0,2.0,44.0,640.0,17.0,913.0,-0.102,Nigeria,-0.19066666666666665,-0.05000000000000003,-0.1566666666666667,0.04533333333333333,-0.07800000000000004,0.33466666666666683,0.4766666666666669,0.05200000000000004,-0.0873333333333333,0.15333333333333332,0.003333333333333321,-0.011999999999999995,0.13933333333333334,-0.08800000000000001,-0.08933333333333339,0.15277777777777773,France,0.3872222222222223,0.3900000000000001,0.5716666666666667,0.205,0.18500000000000005,0.09722222222222222,-0.08722222222222224,0.07777777777777778,-0.0661111111111111,-0.1722222222222222,0.32833333333333337,0.15999999999999998,-0.21166666666666664,-0.03333333333333331,0.4738888888888889,France,2,1,2
556,Algeria,Germany,Round of 16,2014-6-30,30.0,6.0,2014.0,1.0,2.0,22.0,858.0,2.0,1300.0,0.12894736842105267,Algeria,-0.01736842105263156,-0.15578947368421048,-0.23684210526315794,-0.4557894736842106,-0.3131578947368421,-0.2073684210526316,-0.4357894736842104,-0.4026315789473684,-0.3494736842105263,0.015263157894736843,-0.3484210526315789,0.01789473684210523,0.011578947368421074,-0.13105263157894742,-0.3257894736842106,0.4764705882352941,Germany,0.4235294117647058,-0.0035294117647059115,0.3029411764705882,0.7052941176470587,0.5217647058823529,-0.20117647058823526,0.055882352941176466,0.6570588235294117,0.05176470588235296,-0.012941176470588234,0.24058823529411766,0.05235294117647059,-0.1776470588235294,-0.0123529411764706,0.2611764705882353,Germany,2,1,2
557,Colombia,Brazil,Quarter Finals,2014-7-4,4.0,7.0,2014.0,1.0,2.0,8.0,1137.0,3.0,1242.0,0.35750000000000004,Colombia,0.02600000000000004,-0.17800000000000005,-0.04399999999999996,-0.452,-0.313,-0.13550000000000004,-0.2210000000000001,-0.1795,-0.3025,-0.09699999999999996,0.03349999999999999,-0.2105,0.08850000000000002,0.05300000000000003,-0.047000000000000014,0.06300000000000001,Brazil,0.05800000000000001,-0.09350000000000004,0.136,-0.1965,-0.16200000000000006,0.18599999999999994,0.2005,0.17050000000000004,0.1505,-0.114,-0.10599999999999997,-0.01900000000000001,0.03049999999999999,0.1345,0.035000000000000024,Brazil,2,3,2
558,Germany,France,Quarter Finals,2014-7-4,4.0,7.0,2014.0,1.0,0.0,2.0,1300.0,17.0,913.0,0.4764705882352941,Germany,0.4235294117647058,-0.0035294117647059115,0.3029411764705882,0.7052941176470587,0.5217647058823529,-0.20117647058823526,0.055882352941176466,0.6570588235294117,0.05176470588235296,-0.012941176470588234,0.24058823529411766,0.05235294117647059,-0.1776470588235294,-0.0123529411764706,0.2611764705882353,0.15277777777777773,France,0.3872222222222223,0.3900000000000001,0.5716666666666667,0.205,0.18500000000000005,0.09722222222222222,-0.08722222222222224,0.07777777777777778,-0.0661111111111111,-0.1722222222222222,0.32833333333333337,0.15999999999999998,-0.21166666666666664,-0.03333333333333331,0.4738888888888889,Germany,1,3,3
559,Germany,Brazil,Semi Finals,2014-7-8,8.0,7.0,2014.0,7.0,1.0,2.0,1300.0,3.0,1242.0,0.4764705882352941,Germany,0.4235294117647058,-0.0035294117647059115,0.3029411764705882,0.7052941176470587,0.5217647058823529,-0.20117647058823526,0.055882352941176466,0.6570588235294117,0.05176470588235296,-0.012941176470588234,0.24058823529411766,0.05235294117647059,-0.1776470588235294,-0.0123529411764706,0.2611764705882353,0.06300000000000001,Brazil,0.05800000000000001,-0.09350000000000004,0.136,-0.1965,-0.16200000000000006,0.18599999999999994,0.2005,0.17050000000000004,0.1505,-0.114,-0.10599999999999997,-0.01900000000000001,0.03049999999999999,0.1345,0.035000000000000024,Germany,1,4,3
